STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-TAVG-STDDEV
GHCND:USC00410394,509,33.1525,-100.23333,20101015,7.8
GHCND:USC00011099,204.2,34.9786,-85.8008,20100115,9.8
GHCND:USC00011099,204.2,34.9786,-85.8008,20100415,8.0
GHCND:USC00011099,204.2,34.9786,-85.8008,20100715,3.5
GHCND:USC00011099,204.2,34.9786,-85.8008,20101015,7.3
GHCND:USC00419175,1066.8,34.55083,-101.77917,20100115,9.5
GHCND:USC00419175,1072.9,34.52694,-101.83917,20100415,8.6
GHCND:USC00419175,1072.9,34.52694,-101.83917,20100715,4.0
GHCND:USC00419175,1072.9,34.52694,-101.83917,20101015,7.8
GHCND:USC00047404,153.3,40.02611,-123.79306,20100115,4.7
GHCND:USC00047404,153.3,40.02611,-123.79306,20100415,5.7
GHCND:USC00047404,153.3,40.02611,-123.79306,20100715,4.6
GHCND:USC00047404,153.3,40.02611,-123.79306,20101015,4.5
GHCND:USC00047888,41.1,33.7442,-117.8667,20100115,5.0
GHCND:USC00047888,41.1,33.7442,-117.8667,20100415,5.0
GHCND:USC00047888,41.1,33.7442,-117.8667,20100715,3.5
GHCND:USC00047888,41.1,33.7442,-117.8667,20101015,4.4
GHCND:USC00044374,1645.9,41.2683,-120.2947,20100115,7.7
GHCND:USC00044374,1645.9,41.2683,-120.2947,20100415,7.6
GHCND:USC00044374,1645.9,41.2683,-120.2947,20100715,5.7
GHCND:USC00044374,1645.9,41.2683,-120.2947,20101015,7.8
GHCND:USC00304791,274.3,43.0603,-74.8686,20100115,11.4
GHCND:USC00304791,274.3,43.0603,-74.8686,20100415,8.7
GHCND:USC00304791,274.3,43.0603,-74.8686,20100715,5.4
GHCND:USC00304791,274.3,43.0603,-74.8686,20101015,7.5
GHCND:USC00047880,36.6,37.99833,-122.53722,20100115,4.3
GHCND:USC00047880,36.6,37.99833,-122.53722,20100415,5.2
GHCND:USC00047880,36.6,37.99833,-122.53722,20100715,4.9
GHCND:USC00047880,36.6,37.99833,-122.53722,20101015,4.6
GHCND:USC00411694,585.2,34.43861,-100.21833,20100115,9.7
GHCND:USC00411694,585.2,34.43861,-100.21833,20100415,8.5
GHCND:USC00411694,585.2,34.43861,-100.21833,20100715,4.6
GHCND:USC00411694,585.2,34.43861,-100.21833,20101015,7.9
GHCND:USC00413873,83.8,29.4705,-96.9397,20100115,9.7
GHCND:USC00413873,83.8,29.4705,-96.9397,20100415,6.4
GHCND:USC00413873,83.8,29.4705,-96.9397,20100715,2.5
GHCND:USC00413873,83.8,29.4705,-96.9397,20101015,6.7
GHCND:USC00083956,19.8,29.8286,-82.5972,20100115,9.0
GHCND:USC00083956,19.8,29.8286,-82.5972,20100415,6.0
GHCND:USC00083956,19.8,29.8286,-82.5972,20100715,2.5
GHCND:USC00083956,19.8,29.8286,-82.5972,20101015,6.1
GHCND:USC00084802,41.8,27.9914,-82.0136,20100115,8.4
GHCND:USC00084802,41.8,27.9914,-82.0136,20100415,5.0
GHCND:USC00084802,41.8,27.9914,-82.0136,20100715,2.2
GHCND:USC00084802,41.8,27.9914,-82.0136,20101015,4.6
GHCND:USC00304174,292.6,42.4491,-76.4491,20100115,11.8
GHCND:USC00304174,292.6,42.4491,-76.4491,20100415,9.4
GHCND:USC00304174,292.6,42.4491,-76.4491,20100715,5.9
GHCND:USC00304174,292.6,42.4491,-76.4491,20101015,7.9
GHCND:USC00413877,76.2,32.5116,-94.5891,20100115,10.1
GHCND:USC00413877,76.2,32.5116,-94.5891,20100415,7.2
GHCND:USC00413877,76.2,32.5116,-94.5891,20100715,3.6
GHCND:USC00413877,76.2,32.5116,-94.5891,20101015,7.2
GHCND:USC00047414,6.1,37.91917,-122.37722,20100115,4.1
GHCND:USC00047414,6.1,37.91917,-122.37722,20100415,4.5
GHCND:USC00047414,6.1,37.91917,-122.37722,20100715,3.6
GHCND:USC00047414,6.1,37.91917,-122.37722,20101015,4.4
GHCND:USC00045233,82.3,36.9539,-120.0378,20100115,5.3
GHCND:USC00045233,82.3,36.9539,-120.0378,20100415,6.1
GHCND:USC00045233,82.3,36.9539,-120.0378,20100715,4.8
GHCND:USC00045233,82.3,36.9539,-120.0378,20101015,5.3
GHCND:USC00411663,134.4,28.9275,-98.7494,20100115,9.0
GHCND:USC00411663,134.4,28.9275,-98.7494,20100415,6.8
GHCND:USC00411663,134.4,28.9275,-98.7494,20100715,2.6
GHCND:USC00411663,134.4,28.9275,-98.7494,20101015,6.7
GHCND:USC00255590,1243.6,41.948,-103.7008,20100115,11.6
GHCND:USC00255590,1243.6,41.948,-103.7008,20100415,9.4
GHCND:USC00255590,1243.6,41.948,-103.7008,20100715,5.6
GHCND:USC00255590,1243.6,41.948,-103.7008,20101015,8.9
GHCND:USC00011084,25.9,31.058,-87.0547,20100115,9.9
GHCND:USC00011084,25.9,31.058,-87.0547,20100415,7.1
GHCND:USC00011084,25.9,31.058,-87.0547,20100715,2.9
GHCND:USC00011084,25.9,31.058,-87.0547,20101015,7.6
GHCND:USC00048758,1898.9,39.1678,-120.1428,20100115,6.0
GHCND:USC00048758,1898.9,39.1678,-120.1428,20100415,6.7
GHCND:USC00048758,1898.9,39.1678,-120.1428,20100715,4.6
GHCND:USC00048758,1898.9,39.1678,-120.1428,20101015,6.0
GHCND:USC00011080,48.8,31.1413,-87.0486,20100115,10.0
GHCND:USC00011080,48.8,31.1413,-87.0486,20100415,6.9
GHCND:USC00011080,48.8,31.1413,-87.0486,20100715,2.9
GHCND:USC00011080,48.8,31.1413,-87.0486,20101015,7.5
GHCND:USW00014935,560.8,40.9611,-98.3136,20100115,12.3
GHCND:USW00014935,560.8,40.9611,-98.3136,20100415,9.6
GHCND:USW00014935,560.8,40.9611,-98.3136,20100715,5.9
GHCND:USW00014935,560.8,40.9611,-98.3136,20101015,8.9
GHCND:USC00048752,235.6,35.1503,-119.43,20100115,5.5
GHCND:USC00048752,235.6,35.1503,-119.43,20100415,6.8
GHCND:USC00048752,235.6,35.1503,-119.43,20100715,5.3
GHCND:USC00048752,235.6,35.1503,-119.43,20101015,5.7
GHCND:USC00015439,65.5,32.4419,-85.8889,20100115,9.5
GHCND:USC00015439,65.5,32.4419,-85.8889,20100415,7.1
GHCND:USC00015439,65.5,32.4419,-85.8889,20100715,3.0
GHCND:USC00015439,65.5,32.4419,-85.8889,20101015,6.9
GHCND:USC00046572,19.2,34.2114,-119.1386,20100115,5.9
GHCND:USC00046572,19.2,34.2114,-119.1386,20100415,4.1
GHCND:USC00046572,19.2,34.2114,-119.1386,20100715,2.7
GHCND:USC00046572,19.2,34.2114,-119.1386,20101015,4.4
GHCND:USC00307842,128,43.2077,-77.0127,20100115,10.6
GHCND:USC00307842,128,43.2077,-77.0127,20100415,9.1
GHCND:USC00307842,128,43.2077,-77.0127,20100715,5.6
GHCND:USC00307842,128,43.2077,-77.0127,20101015,7.2
GHCND:USW00092811,0.3,25.80639,-80.13361,20100115,6.8
GHCND:USW00092811,0.3,25.80639,-80.13361,20100415,3.9
GHCND:USW00092811,0.3,25.80639,-80.13361,20100715,2.1
GHCND:USW00092811,0.3,25.80639,-80.13361,20101015,3.0
GHCND:USC00043083,86.9,36.36417,-120.15611,20100115,5.3
GHCND:USC00043083,86.9,36.36417,-120.15611,20100415,6.8
GHCND:USC00043083,86.9,36.3642,-120.1561,20100715,5.0
GHCND:USC00043083,86.9,36.3642,-120.1561,20101015,6.0
GHCND:USC00414705,128,32.5589,-96.2725,20100115,9.5
GHCND:USC00414705,128,32.5589,-96.2725,20100415,7.2
GHCND:USC00414705,128,32.5589,-96.2725,20100715,3.2
GHCND:USC00414705,128,32.5589,-96.2725,20101015,7.4
GHCND:USW00014939,362.7,40.8508,-96.7475,20100115,11.9
GHCND:USW00014939,362.7,40.8508,-96.7475,20100415,9.4
GHCND:USW00014939,362.7,40.8508,-96.7475,20100715,5.8
GHCND:USW00014939,362.7,40.8508,-96.7475,20101015,8.8
GHCND:USC00013251,44.2,31.03833,-85.87083,20100115,9.7
GHCND:USC00013251,44.2,31.03833,-85.87083,20100415,6.8
GHCND:USC00013251,44.2,31.03833,-85.87083,20100715,2.6
GHCND:USC00013251,44.2,31.03833,-85.87083,20101015,7.0
GHCND:USC00419163,478.8,33.75694,-99.86167,20100115,9.8
GHCND:USC00419163,478.8,33.75694,-99.86167,20100415,8.3
GHCND:USC00419163,478.8,33.75694,-99.86167,20100715,4.7
GHCND:USC00419163,478.8,33.75694,-99.86167,20101015,7.6
GHCND:USW00014941,472.7,41.9855,-97.4352,20100115,12.6
GHCND:USW00014941,472.7,41.9855,-97.4352,20100415,9.7
GHCND:USW00014941,472.7,41.9855,-97.4352,20100715,5.9
GHCND:USW00014941,472.7,41.9855,-97.4352,20101015,9.0
GHCND:USW00014942,299.3,41.31028,-95.89917,20100115,11.8
GHCND:USW00014942,299.3,41.31028,-95.89917,20100415,9.6
GHCND:USW00014942,299.3,41.31028,-95.89917,20100715,5.6
GHCND:USW00014942,299.3,41.31028,-95.89917,20101015,8.9
GHCND:USW00092805,6.4,26.25,-80.10833,20100115,7.5
GHCND:USW00092805,6.4,26.25,-80.10833,20100415,4.1
GHCND:USW00092805,6.4,26.25,-80.10833,20100715,2.1
GHCND:USW00092805,6.4,26.25,-80.10833,20101015,3.0
GHCND:USW00092806,2.4,27.76472,-82.6275,20100115,7.4
GHCND:USW00092806,2.4,27.76472,-82.6275,20100415,4.4
GHCND:USW00092806,2.4,27.76472,-82.6275,20100715,2.2
GHCND:USW00092806,2.4,27.76472,-82.6275,20101015,4.2
GHCND:USW00092809,2.7,25.99889,-80.24111,20100115,7.2
GHCND:USW00092809,2.7,25.99889,-80.24111,20100415,3.8
GHCND:USW00092809,2.7,25.99889,-80.24111,20100715,2.1
GHCND:USW00092809,2.7,25.99889,-80.24111,20101015,2.9
GHCND:USC00258628,856.5,40.17389,-101.06111,20100115,11.3
GHCND:USC00258628,856.5,40.17389,-101.06111,20100415,9.3
GHCND:USC00258628,856.5,40.17389,-101.06111,20100715,5.9
GHCND:USC00258628,856.5,40.17389,-101.06111,20101015,9.1
GHCND:USC00080478,38.1,27.89861,-81.84333,20100115,8.0
GHCND:USC00080478,38.1,27.89861,-81.84333,20100415,4.8
GHCND:USC00080478,38.1,27.89861,-81.84333,20100715,2.2
GHCND:USC00080478,38.1,27.8986,-81.8433,20101015,4.3
GHCND:USC00413828,536.4,33.62667,-100.33694,20100115,9.7
GHCND:USC00413828,536.4,33.62667,-100.33694,20100415,8.4
GHCND:USC00413828,536.4,33.62667,-100.33694,20100715,4.2
GHCND:USC00413828,536.4,33.62667,-100.33694,20101015,7.7
GHCND:USC00256454,693.4,40.3216,-99.6525,20100115,11.6
GHCND:USC00256454,693.4,40.3216,-99.6525,20100415,9.3
GHCND:USC00256454,693.4,40.3216,-99.6525,20100715,5.6
GHCND:USC00256454,693.4,40.3216,-99.6525,20101015,9.0
GHCND:USC00046599,144.8,37.59167,-122.47167,20100115,4.3
GHCND:USC00046599,144.8,37.59167,-122.47167,20100415,4.6
GHCND:USC00046599,144.8,37.59167,-122.47167,20100715,4.1
GHCND:USC00046599,144.8,37.59167,-122.47167,20101015,5.2
GHCND:USC00049621,394.7,40.6116,-122.528,20100115,5.4
GHCND:USC00049621,394.7,40.6116,-122.528,20100415,7.5
GHCND:USC00049621,394.7,40.6116,-122.528,20100715,5.9
GHCND:USC00049621,394.7,40.6116,-122.528,20101015,7.2
GHCND:USC00303284,153.6,43.3333,-73.7333,20100115,11.5
GHCND:USC00303284,153.6,43.3333,-73.7333,20100415,8.3
GHCND:USC00303284,153.6,43.3333,-73.7333,20100715,5.1
GHCND:USC00303284,153.6,43.3333,-73.7333,20101015,7.0
GHCND:USC00306538,155.4,44.5657,-73.5699,20100115,12.7
GHCND:USC00306538,155.4,44.5657,-73.5699,20100415,8.3
GHCND:USC00306538,155.4,44.5657,-73.5699,20100715,5.4
GHCND:USC00306538,155.4,44.5657,-73.5699,20101015,7.5
GHCND:USC00045280,2378.7,37.6478,-118.9617,20100115,7.8
GHCND:USC00045280,2378.7,37.6478,-118.9617,20100415,8.0
GHCND:USC00045280,2378.7,37.6478,-118.9617,20100715,4.5
GHCND:USC00045280,2378.7,37.6478,-118.9617,20101015,7.1
GHCND:USC00301095,149.4,42.31667,-74.03333,20100115,11.2
GHCND:USC00301095,149.4,42.31667,-74.03333,20100415,8.2
GHCND:USC00301095,149.4,42.31667,-74.03306,20100715,5.3
GHCND:USC00301095,149.4,42.31667,-74.03306,20101015,7.2
GHCND:USC00044997,146.3,37.69222,-121.76917,20100115,5.1
GHCND:USC00044997,146.3,37.69222,-121.76917,20100415,5.3
GHCND:USC00044997,146.3,37.69222,-121.76917,20100715,5.6
GHCND:USC00044997,146.3,37.69222,-121.76917,20101015,4.9
GHCND:USC00043669,853.4,37.8444,-120.2258,20100115,6.4
GHCND:USC00043669,853.4,37.8444,-120.2258,20100415,6.7
GHCND:USC00043669,853.4,37.8444,-120.2258,20100715,5.0
GHCND:USC00043669,853.4,37.8444,-120.2258,20101015,6.5
GHCND:USW00014971,353.6,40.82333,-96.7025,20100115,11.9
GHCND:USW00014971,353.6,40.82333,-96.7025,20100415,10.0
GHCND:USW00014971,353.6,40.82333,-96.7025,20100715,6.0
GHCND:USW00014971,353.6,40.8233,-96.7025,20101015,8.5
GHCND:USC00017366,44.8,32.41,-87.0153,20100115,9.4
GHCND:USC00017366,44.8,32.41,-87.0153,20100415,6.8
GHCND:USC00017366,44.8,32.41111,-87.01444,20100715,3.0
GHCND:USC00017366,44.8,32.41111,-87.01444,20101015,7.1
GHCND:USC00041497,1389.9,40.17028,-121.08833,20100115,5.2
GHCND:USC00041497,1389.9,40.17028,-121.08833,20100415,6.4
GHCND:USC00041497,1389.9,40.17028,-121.08833,20100715,5.5
GHCND:USC00041497,1389.9,40.17028,-121.08833,20101015,6.0
GHCND:USC00044523,823.9,35.78306,-118.43889,20100115,6.1
GHCND:USC00044523,823.9,35.78306,-118.43889,20100415,7.7
GHCND:USC00044523,823.9,35.78306,-118.43889,20100715,5.0
GHCND:USC00044523,823.9,35.7831,-118.4389,20101015,6.5
GHCND:USC00040161,1341.1,41.4931,-120.5528,20100115,8.1
GHCND:USC00040161,1341.1,41.4931,-120.5528,20100415,6.9
GHCND:USC00040161,1341.1,41.4931,-120.5528,20100715,5.8
GHCND:USC00040161,1341.1,41.4931,-120.5528,20101015,6.4
GHCND:USC00251990,506,42.4602,-97.9047,20100115,12.6
GHCND:USC00251990,506,42.4602,-97.9047,20100415,10.1
GHCND:USC00251990,506,42.4602,-97.9047,20100715,5.9
GHCND:USC00251990,506,42.4602,-97.9047,20101015,9.0
GHCND:USC00041018,1641.3,39.45389,-120.65556,20100115,7.0
GHCND:USC00041018,1641.3,39.45389,-120.65556,20100415,8.0
GHCND:USC00041018,1641.3,39.45389,-120.65556,20100715,6.1
GHCND:USC00041018,1641.3,39.45389,-120.65556,20101015,7.7
GHCND:USC00085076,20.7,28.87278,-81.78444,20100115,9.0
GHCND:USC00085076,20.7,28.87278,-81.78444,20100415,5.5
GHCND:USC00085076,20.7,28.87278,-81.78444,20100715,2.1
GHCND:USC00085076,20.7,28.87278,-81.78444,20101015,5.2
GHCND:USC00089430,6.1,28.5175,-82.57556,20100115,9.4
GHCND:USC00089430,6.1,28.5175,-82.57556,20100415,5.8
GHCND:USC00089430,6.1,28.5175,-82.57556,20100715,2.0
GHCND:USC00089430,6.1,28.5175,-82.5756,20101015,5.6
GHCND:USC00252840,499.9,40.64222,-97.59278,20100115,12.0
GHCND:USC00252840,499.9,40.64222,-97.59278,20100415,9.7
GHCND:USC00252840,499.9,40.64222,-97.59278,20100715,5.6
GHCND:USC00252840,499.9,40.64222,-97.59278,20101015,9.0
GHCND:USW00003818,34.4,30.83556,-85.18389,20100115,9.7
GHCND:USW00003818,34.4,30.83556,-85.18389,20100415,6.5
GHCND:USW00003818,34.4,30.83556,-85.18389,20100715,2.8
GHCND:USW00003818,34.4,30.83556,-85.18389,20101015,6.3
GHCND:USC00304102,509,43.75477,-74.27558,20100115,12.5
GHCND:USC00304102,509,43.75477,-74.27558,20100415,8.1
GHCND:USC00304102,509,43.75477,-74.27558,20100715,5.5
GHCND:USC00304102,509,43.75477,-74.27558,20101015,7.4
GHCND:USC00308746,91.4,42.43333,-73.68333,20100115,11.6
GHCND:USC00308746,91.4,42.43333,-73.68333,20100415,8.4
GHCND:USC00308746,91.4,42.43333,-73.68333,20100715,5.5
GHCND:USW00003853,4.9,30.4,-81.41667,20100115,8.5
GHCND:USW00003853,4.9,30.4,-81.41667,20100415,5.5
GHCND:USW00003853,4.9,30.4,-81.41667,20100715,2.5
GHCND:USW00003853,4.9,30.4,-81.41667,20101015,5.5
GHCND:USW00003856,190.2,34.64389,-86.78611,20100115,10.4
GHCND:USW00003856,190.2,34.64389,-86.78611,20100415,7.9
GHCND:USW00003856,190.2,34.64389,-86.78611,20100715,3.4
GHCND:USW00003856,190.2,34.64389,-86.78611,20101015,7.4
GHCND:USC00411720,70.1,28.4675,-98.2525,20100115,9.5
GHCND:USC00411720,70.1,28.4675,-98.2525,20100415,6.8
GHCND:USC00411720,70.1,28.4675,-98.2525,20100715,3.1
GHCND:USC00411720,70.1,28.4675,-98.2525,20101015,6.6
GHCND:USC00419207,167.6,32.3066,-95.2969,20100115,10.0
GHCND:USC00419207,167.6,32.3066,-95.2969,20100415,6.9
GHCND:USC00419207,167.6,32.3066,-95.2969,20100715,3.2
GHCND:USC00419207,167.6,32.3066,-95.2969,20101015,7.0
GHCND:USW00003855,8.5,30.35,-87.31667,20100115,9.0
GHCND:USW00003855,8.5,30.35,-87.31667,20100415,5.9
GHCND:USW00003855,8.5,30.35,-87.31667,20100715,2.7
GHCND:USW00003855,8.5,30.35,-87.31667,20101015,6.7
GHCND:USC00046719,263.3,34.1483,-118.1447,20100115,5.5
GHCND:USC00046719,263.3,34.14806,-118.14444,20100415,6.1
GHCND:USC00046719,263.3,34.14806,-118.14444,20100715,4.2
GHCND:USC00046719,263.3,34.14806,-118.14444,20101015,5.6
GHCND:USC00045866,35.1,35.3669,-120.8447,20100115,4.6
GHCND:USC00045866,35.1,35.36722,-120.84556,20100415,4.4
GHCND:USC00045866,35.1,35.36722,-120.84556,20100715,2.8
GHCND:USC00045866,35.1,35.36722,-120.84556,20101015,5.0
GHCND:USC00089401,18.3,27.54778,-81.79944,20100115,8.7
GHCND:USC00089401,18.3,27.54778,-81.79944,20100415,5.3
GHCND:USC00089401,18.3,27.5477,-81.7994,20100715,2.0
GHCND:USC00089401,18.3,27.5477,-81.7994,20101015,4.8
GHCND:USC00018209,207.3,32.92056,-86.67083,20100115,10.0
GHCND:USC00018209,207.3,32.92056,-86.67083,20100415,7.1
GHCND:USC00018209,207.3,32.92056,-86.67083,20100715,3.1
GHCND:USC00018209,207.3,32.92056,-86.67083,20101015,6.9
GHCND:USC00410404,136.6,32.1633,-95.83,20100115,9.7
GHCND:USC00410404,136.6,32.1633,-95.83,20100415,6.9
GHCND:USC00410404,136.6,32.1633,-95.83,20100715,3.0
GHCND:USC00410404,136.6,32.1633,-95.83,20101015,7.2
GHCND:USC00410408,96,33.12444,-94.16611,20100115,9.8
GHCND:USC00410408,96,33.12444,-94.16611,20100415,7.2
GHCND:USC00410408,96,33.12444,-94.16611,20100715,3.6
GHCND:USC00410408,96,33.12444,-94.16611,20101015,7.0
GHCND:USC00253710,1175,42.6828,-102.6928,20100115,12.5
GHCND:USC00253710,1175,42.6828,-102.6928,20100415,9.9
GHCND:USC00253710,1175,42.6828,-102.6928,20100715,6.0
GHCND:USC00253710,1175,42.6828,-102.6928,20101015,8.9
GHCND:USC00253715,1159.8,42.5119,-102.6944,20100115,12.0
GHCND:USC00253715,1159.8,42.5119,-102.6944,20100415,9.5
GHCND:USC00253715,1159.8,42.5119,-102.6944,20100715,5.7
GHCND:USC00253715,1159.8,42.5119,-102.6944,20101015,8.5
GHCND:USW00004725,486.2,42.2068,-75.98,20100115,11.2
GHCND:USW00004725,486.2,42.2068,-75.98,20100415,9.2
GHCND:USW00004725,486.2,42.2068,-75.98,20100715,5.3
GHCND:USW00004725,486.2,42.2068,-75.98,20101015,7.8
GHCND:USW00023007,594.7,34.4272,-100.2831,20100115,9.9
GHCND:USW00023007,594.7,34.4272,-100.2831,20100415,8.6
GHCND:USW00023007,594.7,34.4272,-100.2831,20100715,4.4
GHCND:USW00023007,594.7,34.4272,-100.2831,20101015,7.7
GHCND:USC00044555,97.5,36.20694,-121.13778,20100115,5.0
GHCND:USC00044555,97.5,36.20694,-121.13778,20100415,5.5
GHCND:USC00044555,97.5,36.20694,-121.13778,20100715,3.9
GHCND:USC00044555,97.5,36.20694,-121.13778,20101015,4.9
GHCND:USC00048917,347.5,36.465,-118.86194,20100115,5.0
GHCND:USC00048917,347.5,36.465,-118.8619,20100415,6.7
GHCND:USC00048917,347.5,36.465,-118.8619,20100715,4.6
GHCND:USC00048917,347.5,36.465,-118.8619,20101015,5.9
GHCND:USC00040192,102.1,33.8647,-117.8425,20100115,5.4
GHCND:USC00040192,102.1,33.8647,-117.8425,20100415,5.4
GHCND:USC00040192,102.1,33.8647,-117.8425,20100715,4.0
GHCND:USC00040192,102.1,33.8647,-117.8425,20101015,5.2
GHCND:USC00046730,213.4,35.6277,-120.6855,20100115,4.8
GHCND:USC00046730,213.4,35.6277,-120.6855,20100415,5.8
GHCND:USC00046730,213.4,35.6277,-120.6855,20100715,5.9
GHCND:USC00046730,213.4,35.6277,-120.6855,20101015,5.4
GHCND:USC00252805,563.9,42.2611,-98.3416,20100115,12.6
GHCND:USC00252805,563.9,42.2611,-98.3416,20100415,9.8
GHCND:USC00252805,563.9,42.2611,-98.3416,20100715,6.1
GHCND:USC00252805,563.9,42.2611,-98.3416,20101015,8.7
GHCND:USC00250622,395.3,40.2994,-96.75,20100115,11.7
GHCND:USC00250622,395.3,40.2994,-96.75,20100415,9.8
GHCND:USC00250622,395.3,40.2994,-96.75,20100715,5.9
GHCND:USC00250622,395.3,40.2994,-96.75,20101015,9.2
GHCND:USC00255080,481.6,41.82917,-97.45,20100115,12.3
GHCND:USC00255080,481.6,41.82917,-97.45,20100415,9.7
GHCND:USC00255080,481.6,41.82917,-97.45,20100715,5.8
GHCND:USC00255080,481.6,41.82917,-97.45,20101015,8.9
GHCND:USC00411715,1615.4,29.27028,-103.30028,20100115,8.2
GHCND:USC00411715,1615.4,29.27028,-103.30028,20100415,7.4
GHCND:USC00411715,1615.4,29.27028,-103.30028,20100715,3.8
GHCND:USC00411715,1615.4,29.27028,-103.30028,20101015,5.9
GHCND:USC00016478,185.3,33.69056,-86.68472,20100115,10.0
GHCND:USC00016478,185.3,33.69056,-86.68472,20100415,7.8
GHCND:USC00016478,185.3,33.69056,-86.68472,20100715,3.2
GHCND:USC00016478,185.3,33.69056,-86.68472,20101015,7.7
GHCND:USC00417020,32,29.23694,-96.19944,20100115,9.1
GHCND:USC00417020,32,29.23694,-96.19944,20100415,6.2
GHCND:USC00417020,32,29.23694,-96.19944,20100715,2.5
GHCND:USC00417020,32,29.23694,-96.19944,20101015,6.5
GHCND:USC00416177,132.6,31.6163,-94.643,20100115,10.0
GHCND:USC00416177,132.6,31.6163,-94.643,20100415,7.5
GHCND:USC00416177,132.6,31.6163,-94.643,20100715,3.3
GHCND:USC00416177,132.6,31.6163,-94.643,20101015,7.5
GHCND:USC00302366,606.9,42.2356,-74.1433,20100115,11.8
GHCND:USC00302366,606.9,42.2356,-74.1433,20100415,8.0
GHCND:USC00302366,606.9,42.2356,-74.1433,20100715,5.3
GHCND:USC00302366,606.9,42.2356,-74.1433,20101015,7.7
GHCND:USC00418354,16.2,28.03528,-97.49722,20100115,9.4
GHCND:USC00418354,16.2,28.03528,-97.49722,20100415,6.0
GHCND:USC00418354,16.2,28.03528,-97.49722,20100715,2.4
GHCND:USC00418354,16.2,28.03528,-97.49722,20101015,6.4
GHCND:USC00300183,452,42.3033,-78.0188,20100115,11.6
GHCND:USC00300183,452,42.3033,-78.0188,20100415,8.6
GHCND:USC00300183,452,42.3033,-78.0188,20100715,5.2
GHCND:USC00300183,452,42.3033,-78.0188,20101015,7.1
GHCND:USC00410832,419.1,30.1058,-98.4286,20100115,9.4
GHCND:USC00410832,419.1,30.1058,-98.4286,20100415,7.3
GHCND:USC00410832,419.1,30.1058,-98.4286,20100715,3.2
GHCND:USC00410832,419.1,30.1058,-98.4286,20101015,7.6
GHCND:USC00255090,975.4,40.8508,-101.5427,20100115,11.1
GHCND:USC00255090,975.4,40.8508,-101.5427,20100415,9.4
GHCND:USC00255090,975.4,40.8508,-101.5427,20100715,5.4
GHCND:USC00418323,999.7,34.46583,-101.30639,20100115,9.6
GHCND:USC00418323,999.7,34.47222,-101.30056,20100415,8.8
GHCND:USC00418323,999.7,34.47222,-101.30056,20100715,4.2
GHCND:USC00418323,999.7,34.47222,-101.30056,20101015,7.8
GHCND:USC00043244,11.6,37.54222,-122.01583,20100115,4.3
GHCND:USC00043244,11.6,37.54222,-122.01583,20100415,4.8
GHCND:USC00043244,11.6,37.54222,-122.01583,20100715,4.2
GHCND:USC00043244,11.6,37.54222,-122.01583,20101015,4.2
GHCND:USC00306138,3.7,40.63278,-73.62694,20100115,8.9
GHCND:USC00306138,3.7,40.63278,-73.62694,20100415,6.2
GHCND:USC00306138,3.7,40.63278,-73.62694,20100715,4.3
GHCND:USC00306138,3.7,40.63278,-73.62694,20101015,6.0
GHCND:USC00081978,16.2,29.42917,-81.51583,20100115,8.6
GHCND:USC00081978,16.2,29.42917,-81.51583,20100415,5.6
GHCND:USC00081978,16.2,29.42917,-81.51583,20100715,2.7
GHCND:USC00081978,16.2,29.42917,-81.51583,20101015,5.4
GHCND:USC00250640,658.4,40.1305,-99.8277,20100115,11.3
GHCND:USC00250640,658.4,40.1305,-99.8277,20100415,9.2
GHCND:USC00250640,658.4,40.1305,-99.8277,20100715,5.7
GHCND:USC00250640,658.4,40.1305,-99.8277,20101015,8.6
GHCND:USW00003881,137.2,32.8661,-87.2383,20100115,10.1
GHCND:USW00003881,138.1,32.9,-87.25,20100415,7.4
GHCND:USW00003881,138.1,32.9,-87.25,20100715,2.9
GHCND:USW00003881,138.1,32.9,-87.25,20101015,7.4
GHCND:USC00258133,911.4,41.458,-100.5986,20100115,12.1
GHCND:USC00258133,911.4,41.458,-100.5986,20100415,9.6
GHCND:USC00258133,911.4,41.458,-100.5986,20100715,6.0
GHCND:USC00258133,911.4,41.458,-100.5986,20101015,9.3
GHCND:USW00003882,6.4,30.21194,-85.68278,20100115,9.3
GHCND:USW00003882,6.4,30.21194,-85.68278,20100415,5.4
GHCND:USW00003882,6.4,30.21194,-85.68278,20100715,2.5
GHCND:USW00003882,6.4,30.21194,-85.68278,20101015,5.7
GHCND:USC00017304,187.5,34.6736,-86.0536,20100115,9.6
GHCND:USC00017304,187.5,34.6736,-86.0536,20100415,7.8
GHCND:USC00017304,187.5,34.6736,-86.0536,20100715,3.4
GHCND:USC00017304,187.5,34.6736,-86.0536,20101015,7.2
GHCND:USC00085099,36.6,30.2889,-82.965,20100115,9.1
GHCND:USC00085099,36.6,30.2889,-82.965,20100415,6.0
GHCND:USC00085099,36.6,30.2889,-82.965,20100715,2.4
GHCND:USC00085099,36.6,30.2889,-82.965,20101015,6.3
GHCND:USC00041072,1972.1,38.2575,-119.2286,20100115,10.1
GHCND:USC00041072,1972.1,38.2575,-119.2286,20100415,6.9
GHCND:USC00041072,1972.1,38.2575,-119.2286,20100715,4.3
GHCND:USC00041072,1972.1,38.2575,-119.2286,20101015,6.0
GHCND:USC00252820,411.5,40.0738,-97.1669,20100115,11.7
